fra;sexe;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
FR;2;2022-07-20;759;818;5779;42419;0;559;27979547;27569385;21194793;2532830;0;14334;79.8;78.6;60.5;7.2;0.0;0.0
FR;2;2022-07-21;741;741;5748;48249;0;663;27980288;27570126;21200541;2581079;0;14997;79.8;78.6;60.5;7.4;0.0;0.0
FR;2;2022-07-22;785;785;6392;48801;0;679;27981073;27570911;21206933;2629880;0;15676;79.8;78.7;60.5;7.5;0.0;0.0
FR;2;2022-07-23;387;413;2553;12384;0;213;27981460;27571324;21209486;2642264;0;15889;79.8;78.7;60.5;7.5;0.0;0.0
FR;2;2022-07-24;100;116;666;2240;0;32;27981560;27571440;21210152;2644504;0;15921;79.8;78.7;60.5;7.5;0.0;0.0
FR;2;2022-07-25;611;619;4300;26570;0;381;27982171;27572059;21214452;2671074;0;16302;79.8;78.7;60.5;7.6;0.0;0.0
FR;2;2022-07-26;725;739;5877;47393;0;660;27982896;27572798;21220329;2718467;0;16962;79.8;78.7;60.5;7.8;0.0;0.0
FR;2;2022-07-27;706;727;4692;33826;0;514;27983602;27573525;21225021;2752293;0;17476;79.8;78.7;60.5;7.9;0.0;0.0
FR;2;2022-07-28;574;705;4509;35815;0;527;27984176;27574230;21229530;2788108;0;18003;79.8;78.7;60.6;8.0;0.0;0.1
FR;2;2022-07-29;737;800;4755;36581;0;571;27984913;27575030;21234285;2824689;0;18574;79.8;78.7;60.6;8.1;0.0;0.1
FR;2;2022-07-30;268;332;1623;8447;0;150;27985181;27575362;21235908;2833136;0;18724;79.8;78.7;60.6;8.1;0.0;0.1
FR;2;2022-07-31;86;100;419;1413;0;29;27985267;27575462;21236327;2834549;0;18753;79.8;78.7;60.6;8.1;0.0;0.1
FR;2;2022-08-01;532;680;3464;16923;0;295;27985799;27576142;21239791;2851472;0;19048;79.8;78.7;60.6;8.1;0.0;0.1
FR;2;2022-08-02;603;687;3778;30866;0;588;27986402;27576829;21243569;2882338;0;19636;79.8;78.7;60.6;8.2;0.0;0.1
FR;2;2022-08-03;449;494;2858;21341;0;363;27986851;27577323;21246427;2903679;0;19999;79.8;78.7;60.6;8.3;0.0;0.1
FR;2;2022-08-04;410;401;2902;23869;0;483;27987261;27577724;21249329;2927548;0;20482;79.8;78.7;60.6;8.4;0.0;0.1
FR;2;2022-08-05;485;545;3065;24803;0;524;27987746;27578269;21252394;2952351;0;21006;79.8;78.7;60.6;8.4;0.0;0.1
FR;2;2022-08-06;188;222;894;5182;0;123;27987934;27578491;21253288;2957533;0;21129;79.8;78.7;60.6;8.4;0.0;0.1
FR;2;2022-08-07;50;67;231;944;0;21;27987984;27578558;21253519;2958477;0;21150;79.8;78.7;60.6;8.4;0.0;0.1
FR;2;2022-08-08;353;493;1835;12322;0;251;27988337;27579051;21255354;2970799;0;21401;79.8;78.7;60.6;8.5;0.0;0.1
FR;2;2022-08-09;415;483;2643;22131;0;417;27988752;27579534;21257997;2992930;0;21818;79.8;78.7;60.6;8.5;0.0;0.1
FR;2;2022-08-10;376;550;2068;15604;0;345;27989128;27580084;21260065;3008534;0;22163;79.8;78.7;60.6;8.6;0.0;0.1
FR;2;2022-08-11;369;411;2080;16175;0;350;27989497;27580495;21262145;3024709;0;22513;79.8;78.7;60.7;8.6;0.0;0.1
FR;2;2022-08-12;457;492;2157;15633;0;345;27989954;27580987;21264302;3040342;0;22858;79.8;78.7;60.7;8.7;0.0;0.1
FR;2;2022-08-13;192;173;606;2910;0;64;27990146;27581160;21264908;3043252;0;22922;79.8;78.7;60.7;8.7;0.0;0.1
FR;2;2022-08-14;36;54;130;534;0;14;27990182;27581214;21265038;3043786;0;22936;79.8;78.7;60.7;8.7;0.0;0.1
FR;2;2022-08-15;54;109;293;367;0;11;27990236;27581323;21265331;3044153;0;22947;79.8;78.7;60.7;8.7;0.0;0.1
FR;2;2022-08-16;365;472;1876;12300;0;298;27990601;27581795;21267207;3056453;0;23245;79.8;78.7;60.7;8.7;0.0;0.1
FR;2;2022-08-17;352;456;1799;12797;0;309;27990953;27582251;21269006;3069250;0;23554;79.8;78.7;60.7;8.8;0.0;0.1
FR;2;2022-08-18;377;450;1807;14633;0;355;27991330;27582701;21270813;3083883;0;23909;79.9;78.7;60.7;8.8;0.0;0.1
FR;2;2022-08-19;343;494;2064;15185;0;391;27991673;27583195;21272877;3099068;0;24300;79.9;78.7;60.7;8.8;0.0;0.1
FR;2;2022-08-20;172;197;652;3091;0;74;27991845;27583392;21273529;3102159;0;24374;79.9;78.7;60.7;8.8;0.0;0.1
FR;2;2022-08-21;56;63;139;583;0;15;27991901;27583455;21273668;3102742;0;24389;79.9;78.7;60.7;8.9;0.0;0.1
FR;2;2022-08-22;354;454;1580;8662;0;218;27992255;27583909;21275248;3111404;0;24607;79.9;78.7;60.7;8.9;0.0;0.1
FR;2;2022-08-23;436;516;2063;16117;0;473;27992691;27584425;21277311;3127521;0;25080;79.9;78.7;60.7;8.9;0.0;0.1
FR;2;2022-08-24;386;431;1609;10965;0;321;27993077;27584856;21278920;3138486;0;25401;79.9;78.7;60.7;9.0;0.0;0.1
FR;2;2022-08-25;363;413;1894;13247;0;336;27993440;27585269;21280814;3151733;0;25737;79.9;78.7;60.7;9.0;0.0;0.1
FR;2;2022-08-26;485;562;2126;14583;0;390;27993925;27585831;21282940;3166316;0;26127;79.9;78.7;60.7;9.0;0.0;0.1
FR;2;2022-08-27;179;208;692;3019;0;98;27994104;27586039;21283632;3169335;0;26225;79.9;78.7;60.7;9.0;0.0;0.1
FR;2;2022-08-28;66;57;168;530;0;25;27994170;27586096;21283800;3169865;0;26250;79.9;78.7;60.7;9.0;0.0;0.1
FR;2;2022-08-29;329;440;1495;8325;0;228;27994499;27586536;21285295;3178190;0;26478;79.9;78.7;60.7;9.1;0.0;0.1
FR;2;2022-08-30;499;515;2298;16119;0;413;27994998;27587051;21287593;3194309;0;26891;79.9;78.7;60.7;9.1;0.0;0.1
FR;2;2022-08-31;431;449;1640;10072;0;255;27995429;27587500;21289233;3204381;0;27146;79.9;78.7;60.7;9.1;0.0;0.1
FR;2;2022-09-01;453;409;2188;12642;0;321;27995882;27587909;21291421;3217023;0;27467;79.9;78.7;60.7;9.2;0.0;0.1
FR;2;2022-09-02;621;505;2479;16155;0;486;27996503;27588414;21293900;3233178;0;27953;79.9;78.7;60.7;9.2;0.0;0.1
FR;2;2022-09-03;254;233;954;3509;0;84;27996757;27588647;21294854;3236687;0;28037;79.9;78.7;60.7;9.2;0.0;0.1
FR;2;2022-09-04;77;48;211;535;0;15;27996834;27588695;21295065;3237222;0;28052;79.9;78.7;60.7;9.2;0.0;0.1
FR;2;2022-09-05;430;402;1532;9042;0;263;27997264;27589097;21296597;3246264;0;28315;79.9;78.7;60.8;9.3;0.0;0.1
FR;2;2022-09-06;525;402;2250;18009;0;537;27997789;27589499;21298847;3264273;0;28852;79.9;78.7;60.8;9.3;0.0;0.1
FR;2;2022-09-07;406;335;1483;9633;0;315;27998195;27589834;21300330;3273906;0;29167;79.9;78.7;60.8;9.3;0.0;0.1
FR;2;2022-09-08;350;335;1829;14010;0;425;27998545;27590169;21302159;3287916;0;29592;79.9;78.7;60.8;9.4;0.0;0.1
FR;2;2022-09-09;501;407;2194;15615;0;511;27999046;27590576;21304353;3303531;0;30103;79.9;78.7;60.8;9.4;0.0;0.1
FR;2;2022-09-10;239;271;905;3340;0;109;27999285;27590847;21305258;3306871;0;30212;79.9;78.7;60.8;9.4;0.0;0.1
FR;2;2022-09-11;66;53;171;410;0;7;27999351;27590900;21305429;3307281;0;30219;79.9;78.7;60.8;9.4;0.0;0.1
FR;2;2022-09-12;297;258;1312;7620;0;277;27999648;27591158;21306741;3314901;0;30496;79.9;78.7;60.8;9.5;0.0;0.1
FR;2;2022-09-13;411;334;1963;14759;0;459;28000059;27591492;21308704;3329660;0;30955;79.9;78.7;60.8;9.5;0.0;0.1
FR;2;2022-09-14;407;338;1447;9323;0;301;28000466;27591830;21310151;3338983;0;31256;79.9;78.7;60.8;9.5;0.0;0.1
FR;2;2022-09-15;326;329;1705;13247;0;411;28000792;27592159;21311856;3352230;0;31667;79.9;78.7;60.8;9.6;0.0;0.1
FR;2;2022-09-16;448;417;2036;14559;0;459;28001240;27592576;21313892;3366789;0;32126;79.9;78.7;60.8;9.6;0.0;0.1
FR;2;2022-09-17;233;221;758;3461;0;116;28001473;27592797;21314650;3370250;0;32242;79.9;78.7;60.8;9.6;0.0;0.1
FR;2;2022-09-18;61;60;160;576;0;17;28001534;27592857;21314810;3370826;0;32259;79.9;78.7;60.8;9.6;0.0;0.1
FR;2;2022-09-19;289;255;1105;7487;0;217;28001823;27593112;21315915;3378313;0;32476;79.9;78.7;60.8;9.6;0.0;0.1
FR;2;2022-09-20;395;372;1768;14899;0;447;28002218;27593484;21317683;3393212;0;32923;79.9;78.7;60.8;9.7;0.0;0.1
FR;2;2022-09-21;321;330;1371;9062;0;306;28002539;27593814;21319054;3402274;0;33229;79.9;78.7;60.8;9.7;0.0;0.1
FR;2;2022-09-22;356;338;1619;13544;0;416;28002895;27594152;21320673;3415818;0;33645;79.9;78.7;60.8;9.7;0.0;0.1
FR;2;2022-09-23;507;479;2170;16226;0;521;28003402;27594631;21322843;3432044;0;34166;79.9;78.7;60.8;9.8;0.0;0.1
FR;2;2022-09-24;248;292;809;3909;0;163;28003650;27594923;21323652;3435953;0;34329;79.9;78.7;60.8;9.8;0.0;0.1
FR;2;2022-09-25;52;79;177;646;0;19;28003702;27595002;21323829;3436599;0;34348;79.9;78.7;60.8;9.8;0.0;0.1
FR;2;2022-09-26;250;250;1177;7650;0;224;28003952;27595252;21325006;3444249;0;34572;79.9;78.7;60.8;9.8;0.0;0.1
FR;2;2022-09-27;358;357;1678;14564;0;502;28004310;27595609;21326684;3458813;0;35074;79.9;78.7;60.8;9.9;0.0;0.1
FR;2;2022-09-28;383;364;1334;8792;0;340;28004693;27595973;21328018;3467605;0;35414;79.9;78.7;60.8;9.9;0.0;0.1
FR;2;2022-09-29;321;324;1498;11880;26;428;28005014;27596297;21329516;3479485;26;35842;79.9;78.7;60.8;9.9;0.0;0.1
FR;2;2022-09-30;476;510;1939;14518;391;546;28005490;27596807;21331455;3494003;417;36388;79.9;78.7;60.9;10.0;0.0;0.1
FR;2;2022-10-01;238;324;970;3368;212;155;28005728;27597131;21332425;3497371;629;36543;79.9;78.7;60.9;10.0;0.0;0.1
FR;2;2022-10-02;35;55;122;355;29;23;28005763;27597186;21332547;3497726;658;36566;79.9;78.7;60.9;10.0;0.0;0.1
FR;2;2022-10-03;307;421;1225;6807;1071;355;28006070;27597607;21333772;3504533;1729;36921;79.9;78.7;60.9;10.0;0.0;0.1
FR;2;2022-10-04;406;330;1563;12976;2425;777;28006476;27597937;21335335;3517509;4154;37698;79.9;78.7;60.9;10.0;0.0;0.1
FR;2;2022-10-05;344;363;1268;8091;1915;622;28006820;27598300;21336603;3525600;6069;38320;79.9;78.7;60.9;10.1;0.0;0.1
FR;2;2022-10-06;311;308;1455;11984;3504;953;28007131;27598608;21338058;3537584;9573;39273;79.9;78.7;60.9;10.1;0.0;0.1
FR;2;2022-10-07;415;432;2005;16725;9006;1590;28007546;27599040;21340063;3554309;18579;40863;79.9;78.7;60.9;10.1;0.1;0.1
FR;2;2022-10-08;200;210;781;4631;3544;590;28007746;27599250;21340844;3558940;22123;41453;79.9;78.7;60.9;10.2;0.1;0.1
FR;2;2022-10-09;67;61;178;879;827;158;28007813;27599311;21341022;3559819;22950;41611;79.9;78.7;60.9;10.2;0.1;0.1
FR;2;2022-10-10;280;372;1479;11391;10578;1711;28008093;27599683;21342501;3571210;33528;43322;79.9;78.7;60.9;10.2;0.1;0.1
FR;2;2022-10-11;348;329;2025;22175;21783;3361;28008441;27600012;21344526;3593385;55311;46683;79.9;78.7;60.9;10.3;0.2;0.1
FR;2;2022-10-12;337;369;1566;14776;14836;2495;28008778;27600381;21346092;3608161;70147;49178;79.9;78.7;60.9;10.3;0.2;0.1
FR;2;2022-10-13;351;340;1816;21562;22442;3592;28009129;27600721;21347908;3629723;92589;52770;79.9;78.7;60.9;10.4;0.3;0.2
FR;2;2022-10-14;409;437;2237;26382;27873;4122;28009538;27601158;21350145;3656105;120462;56892;79.9;78.7;60.9;10.4;0.3;0.2
FR;2;2022-10-15;217;243;892;6448;7039;1191;28009755;27601401;21351037;3662553;127501;58083;79.9;78.7;60.9;10.4;0.4;0.2
FR;2;2022-10-16;49;44;197;1095;1284;263;28009804;27601445;21351234;3663648;128785;58346;79.9;78.7;60.9;10.5;0.4;0.2
FR;2;2022-10-17;253;288;1381;14779;16938;2969;28010057;27601733;21352615;3678427;145723;61315;79.9;78.7;60.9;10.5;0.4;0.2
FR;2;2022-10-18;356;295;2044;25028;29609;6238;28010413;27602028;21354659;3703455;175332;67553;79.9;78.7;60.9;10.6;0.5;0.2
FR;2;2022-10-19;312;333;1729;18612;22834;4951;28010725;27602361;21356388;3722067;198166;72504;79.9;78.7;60.9;10.6;0.6;0.2
FR;2;2022-10-20;340;337;2076;26886;32568;7004;28011065;27602698;21358464;3748953;230734;79508;79.9;78.7;60.9;10.7;0.7;0.2
FR;2;2022-10-21;419;424;2493;30913;37778;7417;28011484;27603122;21360957;3779866;268512;86925;79.9;78.7;60.9;10.8;0.8;0.2
FR;2;2022-10-22;190;191;743;6888;8370;1722;28011674;27603313;21361700;3786754;276882;88647;79.9;78.7;60.9;10.8;0.8;0.3
FR;2;2022-10-23;47;49;159;1159;1486;327;28011721;27603362;21361859;3787913;278368;88974;79.9;78.7;60.9;10.8;0.8;0.3
FR;2;2022-10-24;310;243;1509;14687;19004;4197;28012031;27603605;21363368;3802600;297372;93171;79.9;78.7;60.9;10.8;0.8;0.3
FR;2;2022-10-25;328;288;2178;26685;35429;8615;28012359;27603893;21365546;3829285;332801;101786;79.9;78.7;60.9;10.9;0.9;0.3
FR;2;2022-10-26;306;297;1664;17823;24142;6192;28012665;27604190;21367210;3847108;356943;107978;79.9;78.7;61.0;11.0;1.0;0.3
FR;2;2022-10-27;334;296;1904;22337;29883;7429;28012999;27604486;21369114;3869445;386826;115407;79.9;78.7;61.0;11.0;1.1;0.3
FR;2;2022-10-28;410;404;1957;23946;31067;7047;28013409;27604890;21371071;3893391;417893;122454;79.9;78.7;61.0;11.1;1.2;0.3
FR;2;2022-10-29;132;159;587;5099;6638;1595;28013541;27605049;21371658;3898490;424531;124049;79.9;78.7;61.0;11.1;1.2;0.4
FR;2;2022-10-30;49;62;123;862;1139;302;28013590;27605111;21371781;3899352;425670;124351;79.9;78.7;61.0;11.1;1.2;0.4
FR;2;2022-10-31;231;210;863;8741;12019;3112;28013821;27605321;21372644;3908093;437689;127463;79.9;78.7;61.0;11.1;1.2;0.4
FR;2;2022-11-01;65;81;539;646;979;317;28013886;27605402;21373183;3908739;438668;127780;79.9;78.7;61.0;11.2;1.3;0.4
FR;2;2022-11-02;271;280;1421;14044;20162;5756;28014157;27605682;21374604;3922783;458830;133536;79.9;78.8;61.0;11.2;1.3;0.4
FR;2;2022-11-03;346;298;1733;22194;31383;8696;28014503;27605980;21376337;3944977;490213;142232;79.9;78.8;61.0;11.3;1.4;0.4
FR;2;2022-11-04;351;327;1976;23870;32611;8149;28014854;27606307;21378313;3968847;522824;150381;79.9;78.8;61.0;11.3;1.5;0.4
FR;2;2022-11-05;136;170;642;5194;7103;1765;28014990;27606477;21378955;3974041;529927;152146;79.9;78.8;61.0;11.3;1.5;0.4
FR;2;2022-11-06;57;52;142;853;1257;369;28015047;27606529;21379097;3974894;531184;152515;79.9;78.8;61.0;11.3;1.5;0.4
FR;2;2022-11-07;319;274;1245;14874;21562;6272;28015366;27606803;21380342;3989768;552746;158787;79.9;78.8;61.0;11.4;1.6;0.5
FR;2;2022-11-08;371;333;2124;28661;40720;11390;28015737;27607136;21382466;4018429;593466;170177;79.9;78.8;61.0;11.5;1.7;0.5
FR;2;2022-11-09;298;310;1514;17632;25525;7457;28016035;27607446;21383980;4036061;618991;177634;79.9;78.8;61.0;11.5;1.8;0.5
FR;2;2022-11-10;373;450;2072;24578;34989;9839;28016408;27607896;21386052;4060639;653980;187473;79.9;78.8;61.0;11.6;1.9;0.5
FR;2;2022-11-11;45;54;174;945;1624;639;28016453;27607950;21386226;4061584;655604;188112;79.9;78.8;61.0;11.6;1.9;0.5
FR;2;2022-11-12;111;138;553;3894;5459;1462;28016564;27608088;21386779;4065478;661063;189574;79.9;78.8;61.0;11.6;1.9;0.5
FR;2;2022-11-13;37;48;112;682;1061;337;28016601;27608136;21386891;4066160;662124;189911;79.9;78.8;61.0;11.6;1.9;0.5
FR;2;2022-11-14;243;219;1126;13592;20206;6233;28016844;27608355;21388017;4079752;682330;196144;79.9;78.8;61.0;11.6;1.9;0.6
FR;2;2022-11-15;345;405;1907;24851;36754;11104;28017189;27608760;21389924;4104603;719084;207248;79.9;78.8;61.0;11.7;2.1;0.6
FR;2;2022-11-16;304;302;1449;15885;23937;7577;28017493;27609062;21391373;4120488;743021;214825;79.9;78.8;61.0;11.8;2.1;0.6
FR;2;2022-11-17;324;299;1724;21655;32317;9947;28017817;27609361;21393097;4142143;775338;224772;79.9;78.8;61.0;11.8;2.2;0.6
FR;2;2022-11-18;372;362;1969;24850;35644;9970;28018189;27609723;21395066;4166993;810982;234742;79.9;78.8;61.0;11.9;2.3;0.7
FR;2;2022-11-19;145;156;630;5325;7687;2177;28018334;27609879;21395696;4172318;818669;236919;79.9;78.8;61.0;11.9;2.3;0.7
FR;2;2022-11-20;32;87;135;959;1464;484;28018366;27609966;21395831;4173277;820133;237403;79.9;78.8;61.0;11.9;2.3;0.7
FR;2;2022-11-21;236;209;1101;12061;18431;5934;28018602;27610175;21396932;4185338;838564;243337;79.9;78.8;61.0;11.9;2.4;0.7
FR;2;2022-11-22;294;265;1814;21944;32878;10297;28018896;27610440;21398746;4207282;871442;253634;79.9;78.8;61.0;12.0;2.5;0.7
FR;2;2022-11-23;265;235;1325;14540;22513;7387;28019161;27610675;21400071;4221822;893955;261021;79.9;78.8;61.0;12.0;2.6;0.7
FR;2;2022-11-24;311;264;1682;20828;31658;10204;28019472;27610939;21401753;4242650;925613;271225;79.9;78.8;61.1;12.1;2.6;0.8
FR;2;2022-11-25;347;358;1708;22196;32287;9480;28019819;27611297;21403461;4264846;957900;280705;79.9;78.8;61.1;12.2;2.7;0.8
FR;2;2022-11-26;169;130;573;5035;7448;2127;28019988;27611427;21404034;4269881;965348;282832;79.9;78.8;61.1;12.2;2.8;0.8
FR;2;2022-11-27;33;36;122;896;1368;427;28020021;27611463;21404156;4270777;966716;283259;79.9;78.8;61.1;12.2;2.8;0.8
FR;2;2022-11-28;206;207;1120;13708;20898;6778;28020227;27611670;21405276;4284485;987614;290037;79.9;78.8;61.1;12.2;2.8;0.8
FR;2;2022-11-29;282;215;1815;25039;38255;12359;28020509;27611885;21407091;4309524;1025869;302396;79.9;78.8;61.1;12.3;2.9;0.9
FR;2;2022-11-30;270;275;1615;20179;30390;9429;28020779;27612160;21408706;4329703;1056259;311825;79.9;78.8;61.1;12.4;3.0;0.9
FR;2;2022-12-01;322;261;2086;28350;43018;13780;28021101;27612421;21410792;4358053;1099277;325605;79.9;78.8;61.1;12.4;3.1;0.9
FR;2;2022-12-02;345;288;2393;33586;49602;14803;28021446;27612709;21413185;4391639;1148879;340408;79.9;78.8;61.1;12.5;3.3;1.0
FR;2;2022-12-03;159;133;885;9487;13877;4043;28021605;27612842;21414070;4401126;1162756;344451;79.9;78.8;61.1;12.6;3.3;1.0
FR;2;2022-12-04;53;54;247;2271;3423;1022;28021658;27612896;21414317;4403397;1166179;345473;79.9;78.8;61.1;12.6;3.3;1.0
FR;2;2022-12-05;277;232;1557;24039;36750;11925;28021935;27613128;21415874;4427436;1202929;357398;79.9;78.8;61.1;12.6;3.4;1.0
FR;2;2022-12-06;338;295;2469;42273;64645;21188;28022273;27613423;21418343;4469709;1267574;378586;79.9;78.8;61.1;12.8;3.6;1.1
FR;2;2022-12-07;306;271;1927;31777;48742;16117;28022579;27613694;21420270;4501486;1316316;394703;79.9;78.8;61.1;12.8;3.8;1.1
FR;2;2022-12-08;341;254;2526;43522;66764;22172;28022920;27613948;21422796;4545008;1383080;416875;79.9;78.8;61.1;13.0;3.9;1.2
FR;2;2022-12-09;416;302;3059;51886;78832;25358;28023336;27614250;21425855;4596894;1461912;442233;79.9;78.8;61.1;13.1;4.2;1.3
FR;2;2022-12-10;217;218;1259;18018;26369;7889;28023553;27614468;21427114;4614912;1488281;450122;79.9;78.8;61.1;13.2;4.2;1.3
FR;2;2022-12-11;80;60;380;4414;6474;1827;28023633;27614528;21427494;4619326;1494755;451949;79.9;78.8;61.1;13.2;4.3;1.3
FR;2;2022-12-12;290;210;2189;36958;57073;18860;28023923;27614738;21429683;4656284;1551828;470809;79.9;78.8;61.1;13.3;4.4;1.3
FR;2;2022-12-13;369;292;2959;56665;88549;30011;28024292;27615030;21432642;4712949;1640377;500820;79.9;78.8;61.1;13.4;4.7;1.4
FR;2;2022-12-14;308;247;2491;40148;62958;21032;28024600;27615277;21435133;4753097;1703335;521852;79.9;78.8;61.1;13.6;4.9;1.5
FR;2;2022-12-15;358;333;3073;52802;82521;27964;28024958;27615610;21438206;4805899;1785856;549816;79.9;78.8;61.2;13.7;5.1;1.6
FR;2;2022-12-16;466;353;3433;57255;89471;29995;28025424;27615963;21441639;4863154;1875327;579811;79.9;78.8;61.2;13.9;5.3;1.7
FR;2;2022-12-17;193;157;1181;16935;25372;7716;28025617;27616120;21442820;4880089;1900699;587527;79.9;78.8;61.2;13.9;5.4;1.7
FR;2;2022-12-18;51;45;261;3459;5168;1526;28025668;27616165;21443081;4883548;1905867;589053;79.9;78.8;61.2;13.9;5.4;1.7
FR;2;2022-12-19;309;222;1971;30586;48077;16234;28025977;27616387;21445052;4914134;1953944;605287;79.9;78.8;61.2;14.0;5.6;1.7
FR;2;2022-12-20;374;290;2810;43083;69142;24042;28026351;27616677;21447862;4957217;2023086;629329;80.0;78.8;61.2;14.1;5.8;1.8
FR;2;2022-12-21;322;248;1911;27092;44090;15695;28026673;27616925;21449773;4984309;2067176;645024;80.0;78.8;61.2;14.2;5.9;1.8
FR;2;2022-12-22;335;231;1746;24316;39787;14227;28027008;27617156;21451519;5008625;2106963;659251;80.0;78.8;61.2;14.3;6.0;1.9
FR;2;2022-12-23;256;232;1303;13182;21652;7658;28027264;27617388;21452822;5021807;2128615;666909;80.0;78.8;61.2;14.3;6.1;1.9
FR;2;2022-12-24;56;40;154;1347;2086;636;28027320;27617428;21452976;5023154;2130701;667545;80.0;78.8;61.2;14.3;6.1;1.9
FR;2;2022-12-25;11;11;48;285;459;145;28027331;27617439;21453024;5023439;2131160;667690;80.0;78.8;61.2;14.3;6.1;1.9
FR;2;2022-12-26;188;157;957;9182;14563;4713;28027519;27617596;21453981;5032621;2145723;672403;80.0;78.8;61.2;14.4;6.1;1.9
FR;2;2022-12-27;298;254;1559;18026;29673;10533;28027817;27617850;21455540;5050647;2175396;682936;80.0;78.8;61.2;14.4;6.2;1.9
FR;2;2022-12-28;260;201;1217;13659;22555;7979;28028077;27618051;21456757;5064306;2197951;690915;80.0;78.8;61.2;14.4;6.3;2.0
FR;2;2022-12-29;228;203;1247;14371;23769;8437;28028305;27618254;21458004;5078677;2221720;699352;80.0;78.8;61.2;14.5;6.3;2.0
FR;2;2022-12-30;258;206;985;10550;16989;5704;28028563;27618460;21458989;5089227;2238709;705056;80.0;78.8;61.2;14.5;6.4;2.0
FR;2;2022-12-31;75;62;210;1742;2601;723;28028638;27618522;21459199;5090969;2241310;705779;80.0;78.8;61.2;14.5;6.4;2.0
FR;2;2023-01-01;12;15;71;371;533;133;28028650;27618537;21459270;5091340;2241843;705912;80.0;78.8;61.2;14.5;6.4;2.0
FR;2;2023-01-02;452;225;1256;10153;17271;6363;28029102;27618762;21460526;5101493;2259114;712275;80.0;78.8;61.2;14.6;6.4;2.0
FR;2;2023-01-03;326;264;1813;23838;43574;18215;28029428;27619026;21462339;5125331;2302688;730490;80.0;78.8;61.2;14.6;6.6;2.1
FR;2;2023-01-04;281;241;1509;17182;32073;13759;28029709;27619267;21463848;5142513;2334761;744249;80.0;78.8;61.2;14.7;6.7;2.1
FR;2;2023-01-05;351;295;1674;23741;44838;19738;28030060;27619562;21465522;5166254;2379599;763987;80.0;78.8;61.2;14.7;6.8;2.2
FR;2;2023-01-06;367;321;1989;26450;48679;20615;28030427;27619883;21467511;5192704;2428278;784602;80.0;78.8;61.2;14.8;6.9;2.2
FR;2;2023-01-07;190;161;790;6909;12019;4546;28030617;27620044;21468301;5199613;2440297;789148;80.0;78.8;61.2;14.8;7.0;2.3
FR;2;2023-01-08;52;54;191;1587;2765;1064;28030669;27620098;21468492;5201200;2443062;790212;80.0;78.8;61.2;14.8;7.0;2.3
FR;2;2023-01-09;305;236;1162;12125;24289;11211;28030974;27620334;21469654;5213325;2467351;801423;80.0;78.8;61.2;14.9;7.0;2.3
FR;2;2023-01-10;322;294;1851;22762;46436;22130;28031296;27620628;21471505;5236087;2513787;823553;80.0;78.8;61.3;14.9;7.2;2.3
FR;2;2023-01-11;287;238;1228;13876;28364;13423;28031583;27620866;21472733;5249963;2542151;836976;80.0;78.8;61.3;15.0;7.3;2.4
FR;2;2023-01-12;306;252;1586;19057;39122;18713;28031889;27621118;21474319;5269020;2581273;855689;80.0;78.8;61.3;15.0;7.4;2.4
FR;2;2023-01-13;410;331;1707;19900;39933;18687;28032299;27621449;21476026;5288920;2621206;874376;80.0;78.8;61.3;15.1;7.5;2.5
FR;2;2023-01-14;189;135;617;4912;9258;3917;28032488;27621584;21476643;5293832;2630464;878293;80.0;78.8;61.3;15.1;7.5;2.5
FR;2;2023-01-15;53;50;144;909;1747;752;28032541;27621634;21476787;5294741;2632211;879045;80.0;78.8;61.3;15.1;7.5;2.5
FR;2;2023-01-16;232;172;975;8964;19351;9673;28032773;27621806;21477762;5303705;2651562;888718;80.0;78.8;61.3;15.1;7.6;2.5
FR;2;2023-01-17;278;242;1433;15874;35085;17969;28033051;27622048;21479195;5319579;2686647;906687;80.0;78.8;61.3;15.2;7.7;2.6
FR;2;2023-01-18;240;223;1028;9737;21285;10696;28033291;27622271;21480223;5329316;2707932;917383;80.0;78.8;61.3;15.2;7.7;2.6
FR;2;2023-01-19;278;203;1192;12705;28136;14369;28033569;27622474;21481415;5342021;2736068;931752;80.0;78.8;61.3;15.2;7.8;2.7
FR;2;2023-01-20;356;280;1464;14339;31041;15573;28033925;27622754;21482879;5356360;2767109;947325;80.0;78.8;61.3;15.3;7.9;2.7
FR;2;2023-01-21;149;120;488;3398;6981;3198;28034074;27622874;21483367;5359758;2774090;950523;80.0;78.8;61.3;15.3;7.9;2.7
FR;2;2023-01-22;24;14;88;486;1031;472;28034098;27622888;21483455;5360244;2775121;950995;80.0;78.8;61.3;15.3;7.9;2.7
FR;2;2023-01-23;175;158;726;6108;14623;7889;28034273;27623046;21484181;5366352;2789744;958884;80.0;78.8;61.3;15.3;8.0;2.7
FR;2;2023-01-24;255;203;1077;11482;27701;15306;28034528;27623249;21485258;5377834;2817445;974190;80.0;78.8;61.3;15.3;8.0;2.8
FR;2;2023-01-25;231;194;824;7207;16702;8791;28034759;27623443;21486082;5385041;2834147;982981;80.0;78.8;61.3;15.4;8.1;2.8
